"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms7",,,,"User:","tivan"
"Cmdline:","dstat --time --cpu --mem --net --output report2_2.csv",,,,"Date:","05 Nov 2017 16:35:54 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",
05-11 17:10:27,1.0,4.0,92.0,0.0,3.0,0.0,116486144.0,19636224.0,160899072.0,1462845440.0,198923.0,2592103.0
05-11 17:10:28,1.0,3.0,93.0,0.0,3.0,0.0,116486144.0,19636224.0,160899072.0,1462845440.0,196325.0,2593070.0
05-11 17:10:29,0.990,2.970,93.069,0.0,2.970,0.0,116486144.0,19636224.0,160899072.0,1462845440.0,192051.0,2477486.0
05-11 17:10:30,1.0,3.0,90.0,3.0,3.0,0.0,116477952.0,19644416.0,160899072.0,1462845440.0,196235.0,2608775.0
05-11 17:10:31,1.0,3.0,93.0,0.0,3.0,0.0,116477952.0,19644416.0,160899072.0,1462845440.0,199764.0,2634249.0
05-11 17:10:32,1.0,3.0,93.0,0.0,3.0,0.0,116477952.0,19644416.0,160899072.0,1462845440.0,192639.0,2517304.0
05-11 17:10:33,1.010,2.020,94.949,0.0,2.020,0.0,116510720.0,19644416.0,160899072.0,1462812672.0,195564.0,2572069.0
05-11 17:10:34,1.0,3.0,92.0,0.0,4.0,0.0,116477952.0,19644416.0,160899072.0,1462845440.0,194225.0,2575505.0
05-11 17:10:35,0.990,2.970,93.069,0.0,2.970,0.0,116477952.0,19644416.0,160899072.0,1462845440.0,196310.0,2588145.0
05-11 17:10:36,1.010,3.030,91.919,2.020,2.020,0.0,116469760.0,19652608.0,160899072.0,1462845440.0,195900.0,2543922.0
05-11 17:10:37,1.0,3.0,94.0,0.0,2.0,0.0,116469760.0,19652608.0,160899072.0,1462845440.0,191739.0,2522852.0
05-11 17:10:38,1.0,3.0,94.0,0.0,2.0,0.0,116502528.0,19652608.0,160899072.0,1462812672.0,196790.0,2578030.0
05-11 17:10:39,1.0,2.0,94.0,0.0,3.0,0.0,116469760.0,19652608.0,160899072.0,1462845440.0,194644.0,2566049.0
05-11 17:10:40,1.0,3.0,94.0,0.0,2.0,0.0,116469760.0,19652608.0,160899072.0,1462845440.0,195445.0,2566015.0
05-11 17:10:41,1.0,3.0,93.0,0.0,3.0,0.0,116469760.0,19652608.0,160899072.0,1462845440.0,197205.0,2588200.0
05-11 17:10:42,1.0,3.0,86.0,8.0,2.0,0.0,116465664.0,19660800.0,160894976.0,1462845440.0,197915.0,2520700.0
05-11 17:10:43,1.0,3.0,93.0,0.0,3.0,0.0,116457472.0,19660800.0,160903168.0,1462845440.0,198015.0,2605395.0
05-11 17:10:44,1.0,2.0,94.0,0.0,3.0,0.0,116457472.0,19660800.0,160903168.0,1462845440.0,200539.0,2607869.0
05-11 17:10:45,1.0,4.0,92.0,0.0,3.0,0.0,116457472.0,19660800.0,160903168.0,1462845440.0,197865.0,2591683.0
05-11 17:10:46,1.010,2.020,93.939,0.0,3.030,0.0,116457472.0,19660800.0,160903168.0,1462845440.0,198084.0,2579474.0
05-11 17:10:47,1.0,3.0,93.0,0.0,3.0,0.0,116457472.0,19660800.0,160903168.0,1462845440.0,193110.0,2555960.0
05-11 17:10:48,1.0,3.0,83.0,10.0,3.0,0.0,116457472.0,19668992.0,160894976.0,1462845440.0,200217.0,2618477.0
05-11 17:10:49,1.0,3.0,93.0,0.0,3.0,0.0,116449280.0,19668992.0,160903168.0,1462845440.0,199684.0,2632420.0
05-11 17:10:50,1.0,3.0,93.0,0.0,3.0,0.0,116449280.0,19668992.0,160903168.0,1462845440.0,198770.0,2626717.0
05-11 17:10:51,1.961,2.941,91.176,0.0,3.922,0.0,116482048.0,19668992.0,160903168.0,1462812672.0,198110.0,2632842.0
05-11 17:10:52,1.0,3.0,93.0,0.0,3.0,0.0,116449280.0,19668992.0,160903168.0,1462845440.0,203183.0,2653278.0
05-11 17:10:53,1.0,4.0,92.0,0.0,3.0,0.0,116449280.0,19668992.0,160903168.0,1462845440.0,202555.0,2661870.0
05-11 17:10:54,1.010,2.020,87.879,7.071,2.020,0.0,116568064.0,19677184.0,160903168.0,1462718464.0,195584.0,2556644.0
05-11 17:10:55,1.0,3.0,93.0,0.0,3.0,0.0,116568064.0,19677184.0,160903168.0,1462718464.0,201765.0,2660850.0
05-11 17:10:56,0.990,2.970,93.069,0.0,2.970,0.0,116600832.0,19677184.0,160903168.0,1462685696.0,197990.0,2610280.0
05-11 17:10:57,1.010,3.030,93.939,0.0,2.020,0.0,116568064.0,19677184.0,160903168.0,1462718464.0,195534.0,2561869.0
05-11 17:10:58,0.990,2.970,93.069,0.0,2.970,0.0,116568064.0,19677184.0,160903168.0,1462718464.0,200624.0,2618464.0
05-11 17:10:59,1.010,3.030,93.939,0.0,2.020,0.0,116568064.0,19677184.0,160903168.0,1462718464.0,197975.0,2605345.0
05-11 17:11:00,1.010,3.030,87.879,5.051,3.030,0.0,116559872.0,19685376.0,160903168.0,1462718464.0,200233.0,2619533.0
05-11 17:11:01,0.990,2.970,92.079,0.0,3.960,0.0,116559872.0,19685376.0,160903168.0,1462718464.0,205234.0,2675394.0
05-11 17:11:02,1.010,3.030,93.939,0.0,2.020,0.0,116559872.0,19685376.0,160903168.0,1462718464.0,191812.0,2507112.0
05-11 17:11:03,0.990,2.970,93.069,0.0,2.970,0.0,116559872.0,19685376.0,160903168.0,1462718464.0,194674.0,2566409.0
05-11 17:11:04,1.010,3.030,92.929,0.0,3.030,0.0,116559872.0,19685376.0,160903168.0,1462718464.0,201805.0,2640195.0
05-11 17:11:05,1.0,3.0,93.0,0.0,3.0,0.0,116559872.0,19685376.0,160903168.0,1462718464.0,203110.0,2646555.0
05-11 17:11:06,0.980,2.941,88.235,3.922,3.922,0.0,116559872.0,19693568.0,160894976.0,1462718464.0,202140.0,2614547.0
05-11 17:11:07,1.010,3.030,92.929,0.0,3.030,0.0,116551680.0,19693568.0,160903168.0,1462718464.0,198173.0,2606501.0
05-11 17:11:08,1.0,3.0,93.0,0.0,3.0,0.0,116551680.0,19693568.0,160903168.0,1462718464.0,197634.0,2594869.0
05-11 17:11:09,1.0,3.0,94.0,0.0,2.0,0.0,116584448.0,19693568.0,160903168.0,1462685696.0,199195.0,2632695.0
05-11 17:11:10,1.0,3.0,93.0,0.0,3.0,0.0,116551680.0,19693568.0,160903168.0,1462718464.0,202338.0,2668343.0
05-11 17:11:11,1.0,3.0,93.0,0.0,3.0,0.0,116551680.0,19693568.0,160903168.0,1462718464.0,194630.0,2554790.0
05-11 17:11:12,1.010,3.030,83.838,9.091,3.030,0.0,116543488.0,19701760.0,160903168.0,1462718464.0,193804.0,2523904.0
05-11 17:11:13,1.0,3.0,94.0,0.0,2.0,0.0,116543488.0,19701760.0,160903168.0,1462718464.0,195628.0,2588963.0
05-11 17:11:14,1.0,2.0,94.0,0.0,3.0,0.0,116576256.0,19701760.0,160903168.0,1462685696.0,198795.0,2595505.0
05-11 17:11:15,1.0,4.0,92.0,0.0,3.0,0.0,116543488.0,19701760.0,160903168.0,1462718464.0,200974.0,2649575.0
05-11 17:11:16,1.980,2.970,92.079,0.0,2.970,0.0,116543488.0,19701760.0,160903168.0,1462718464.0,202852.0,2634106.0
05-11 17:11:17,1.0,3.0,93.0,0.0,3.0,0.0,116543488.0,19701760.0,160903168.0,1462718464.0,203040.0,2677730.0
05-11 17:11:18,1.0,3.0,91.0,3.0,2.0,0.0,116543488.0,19709952.0,160894976.0,1462718464.0,192717.0,2545782.0
05-11 17:11:19,1.0,3.0,93.0,0.0,3.0,0.0,116531200.0,19709952.0,160907264.0,1462718464.0,199225.0,2606050.0
05-11 17:11:20,1.0,3.0,93.0,0.0,3.0,0.0,116531200.0,19709952.0,160907264.0,1462718464.0,204696.0,2675261.0
05-11 17:11:21,1.010,3.030,92.929,0.0,3.030,0.0,116531200.0,19709952.0,160907264.0,1462718464.0,199618.0,2621818.0
05-11 17:11:22,0.0,1.0,98.0,0.0,1.0,0.0,116531200.0,19709952.0,160907264.0,1462718464.0,64888.0,837056.0
05-11 17:11:23,0.0,0.0,100.0,0.0,0.0,0.0,116531200.0,19709952.0,160907264.0,1462718464.0,0.0,0.0
05-11 17:11:24,0.980,1.961,85.294,10.784,0.980,0.0,116523008.0,19718144.0,160907264.0,1462718464.0,87692.0,1109032.0
05-11 17:11:25,1.0,3.0,93.0,0.0,3.0,0.0,116523008.0,19718144.0,160907264.0,1462718464.0,199677.0,2606437.0
05-11 17:11:26,1.0,3.0,93.0,0.0,3.0,0.0,116523008.0,19718144.0,160907264.0,1462718464.0,199708.0,2601208.0
05-11 17:11:27,1.010,3.030,92.929,0.0,3.030,0.0,116523008.0,19718144.0,160907264.0,1462718464.0,195001.0,2538251.0
05-11 17:11:28,1.961,2.941,92.157,0.0,2.941,0.0,116523008.0,19718144.0,160907264.0,1462718464.0,200307.0,2630824.0
05-11 17:11:29,1.020,2.041,78.571,15.306,3.061,0.0,116555776.0,19726336.0,160899072.0,1462685696.0,196958.0,2545201.0
05-11 17:11:30,0.990,2.970,93.069,0.0,2.970,0.0,116514816.0,19726336.0,160907264.0,1462718464.0,196728.0,2598318.0
05-11 17:11:31,1.0,4.0,92.0,0.0,3.0,0.0,116514816.0,19726336.0,160907264.0,1462718464.0,201587.0,2616822.0
05-11 17:11:32,1.010,3.030,93.939,0.0,2.020,0.0,116514816.0,19726336.0,160907264.0,1462718464.0,200495.0,2654505.0
05-11 17:11:33,1.0,3.0,93.0,0.0,3.0,0.0,116514816.0,19726336.0,160907264.0,1462718464.0,199314.0,2628239.0
05-11 17:11:34,1.0,3.0,93.0,0.0,3.0,0.0,116547584.0,19726336.0,160907264.0,1462685696.0,197649.0,2595249.0
05-11 17:11:35,1.0,3.0,78.0,15.0,3.0,0.0,116514816.0,19734528.0,160899072.0,1462718464.0,200099.0,2616975.0
05-11 17:11:36,1.0,3.0,93.0,0.0,3.0,0.0,116506624.0,19734528.0,160907264.0,1462718464.0,198846.0,2637320.0
05-11 17:11:37,1.0,3.0,93.0,0.0,3.0,0.0,116506624.0,19734528.0,160907264.0,1462718464.0,196330.0,2593430.0
05-11 17:11:38,1.0,3.0,93.0,0.0,3.0,0.0,116506624.0,19734528.0,160907264.0,1462718464.0,204532.0,2661851.0
05-11 17:11:39,1.0,3.0,93.0,0.0,3.0,0.0,116506624.0,19734528.0,160907264.0,1462718464.0,197787.0,2596693.0
05-11 17:11:40,0.990,2.970,93.069,0.0,2.970,0.0,116506624.0,19734528.0,160907264.0,1462718464.0,195105.0,2544305.0
05-11 17:11:41,1.0,3.0,83.0,10.0,3.0,0.0,116506624.0,19742720.0,160899072.0,1462718464.0,195011.0,2581776.0
05-11 17:11:42,1.0,3.0,93.0,0.0,3.0,0.0,116498432.0,19742720.0,160907264.0,1462718464.0,203157.0,2669407.0
05-11 17:11:43,1.010,3.030,93.939,0.0,2.020,0.0,116498432.0,19742720.0,160907264.0,1462718464.0,203164.0,2679937.0
05-11 17:11:44,1.0,3.0,93.0,0.0,3.0,0.0,116498432.0,19742720.0,160907264.0,1462718464.0,199684.0,2537991.0
05-11 17:11:45,1.0,3.0,93.0,0.0,3.0,0.0,116498432.0,19742720.0,160907264.0,1462718464.0,201370.0,2639110.0
05-11 17:11:46,1.0,3.0,93.0,0.0,3.0,0.0,116498432.0,19742720.0,160907264.0,1462718464.0,202718.0,2646080.0
05-11 17:11:47,0.990,2.970,90.099,2.970,2.970,0.0,116523008.0,19750912.0,160907264.0,1462685696.0,200441.0,2624069.0
05-11 17:11:48,1.010,3.030,92.929,0.0,3.030,0.0,116490240.0,19750912.0,160907264.0,1462718464.0,201543.0,2625928.0
05-11 17:11:49,1.0,3.0,93.0,0.0,3.0,0.0,116490240.0,19750912.0,160907264.0,1462718464.0,196552.0,2601687.0
05-11 17:11:50,1.0,3.0,92.0,0.0,4.0,0.0,116490240.0,19750912.0,160907264.0,1462718464.0,194922.0,2542042.0
05-11 17:11:51,1.0,3.0,93.0,0.0,3.0,0.0,116490240.0,19750912.0,160907264.0,1462718464.0,203519.0,2695334.0
05-11 17:11:52,1.0,3.0,93.0,0.0,3.0,0.0,116523008.0,19750912.0,160907264.0,1462685696.0,202570.0,2666430.0
05-11 17:11:53,2.0,3.0,87.0,5.0,3.0,0.0,116490240.0,19759104.0,160899072.0,1462718464.0,201469.0,2666919.0
05-11 17:11:54,1.0,3.0,93.0,0.0,3.0,0.0,116482048.0,19759104.0,160907264.0,1462718464.0,196399.0,2573173.0
05-11 17:11:55,1.0,3.0,93.0,0.0,3.0,0.0,116482048.0,19759104.0,160907264.0,1462718464.0,197609.0,2589589.0
05-11 17:11:56,0.990,2.970,93.069,0.0,2.970,0.0,116482048.0,19759104.0,160907264.0,1462718464.0,194403.0,2540903.0
05-11 17:11:57,1.010,3.030,93.939,0.0,2.020,0.0,116477952.0,19759104.0,160911360.0,1462718464.0,201681.0,2659726.0
05-11 17:11:58,1.010,2.020,93.939,0.0,3.030,0.0,116477952.0,19759104.0,160911360.0,1462718464.0,199664.0,2638374.0
05-11 17:11:59,0.990,2.970,79.208,14.851,1.980,0.0,116469760.0,19767296.0,160911360.0,1462718464.0,198390.0,2594466.0
05-11 17:12:00,1.0,3.0,93.0,0.0,3.0,0.0,116469760.0,19767296.0,160911360.0,1462718464.0,198441.0,2589595.0
05-11 17:12:01,1.0,3.0,93.0,0.0,3.0,0.0,116469760.0,19767296.0,160911360.0,1462718464.0,205368.0,2704258.0
05-11 17:12:02,1.0,3.0,93.0,0.0,3.0,0.0,116469760.0,19767296.0,160911360.0,1462718464.0,198863.0,2590648.0
05-11 17:12:03,1.980,2.970,92.079,0.0,2.970,0.0,116469760.0,19767296.0,160911360.0,1462718464.0,201217.0,2632332.0
05-11 17:12:04,1.0,3.0,93.0,0.0,3.0,0.0,116469760.0,19767296.0,160911360.0,1462718464.0,194332.0,2546097.0
05-11 17:12:05,1.0,3.0,90.0,3.0,3.0,0.0,116502528.0,19775488.0,160903168.0,1462685696.0,203915.0,2684430.0
05-11 17:12:06,1.0,3.0,93.0,0.0,3.0,0.0,116461568.0,19775488.0,160911360.0,1462718464.0,197145.0,2583230.0
05-11 17:12:07,1.010,3.030,93.939,0.0,2.020,0.0,116461568.0,19775488.0,160911360.0,1462718464.0,199325.0,2595970.0
05-11 17:12:08,0.990,2.970,93.069,0.0,2.970,0.0,116461568.0,19775488.0,160911360.0,1462718464.0,200755.0,2593405.0
05-11 17:12:09,1.0,3.0,93.0,0.0,3.0,0.0,116461568.0,19775488.0,160911360.0,1462718464.0,195954.0,2578369.0
05-11 17:12:10,1.0,3.0,93.0,0.0,3.0,0.0,116461568.0,19775488.0,160911360.0,1462718464.0,200945.0,2639095.0
05-11 17:12:11,1.010,3.030,91.919,2.020,2.020,0.0,116453376.0,19783680.0,160911360.0,1462718464.0,191615.0,2530806.0
05-11 17:12:12,1.0,3.0,93.0,0.0,3.0,0.0,116453376.0,19783680.0,160911360.0,1462718464.0,201770.0,2666114.0
05-11 17:12:13,1.0,3.0,93.0,0.0,3.0,0.0,116453376.0,19783680.0,160911360.0,1462718464.0,202269.0,2652857.0
05-11 17:12:14,1.0,3.0,93.0,0.0,3.0,0.0,116453376.0,19783680.0,160911360.0,1462718464.0,198992.0,2597784.0
05-11 17:12:15,1.0,3.0,93.0,0.0,3.0,0.0,116453376.0,19783680.0,160911360.0,1462718464.0,198489.0,2627539.0
05-11 17:12:16,1.0,3.0,93.0,0.0,3.0,0.0,116453376.0,19783680.0,160911360.0,1462718464.0,199620.0,2601110.0
05-11 17:12:17,1.0,3.0,89.0,4.0,3.0,0.0,116445184.0,19791872.0,160911360.0,1462718464.0,198883.0,2601548.0
05-11 17:12:18,1.0,3.0,93.0,0.0,3.0,0.0,116445184.0,19791872.0,160911360.0,1462718464.0,201840.0,2635290.0
05-11 17:12:19,1.0,3.0,93.0,0.0,3.0,0.0,116445184.0,19791872.0,160911360.0,1462718464.0,199914.0,2646689.0
05-11 17:12:20,1.0,3.0,93.0,0.0,3.0,0.0,116445184.0,19791872.0,160911360.0,1462718464.0,208561.0,2731506.0
05-11 17:12:21,1.010,3.030,92.929,0.0,3.030,0.0,116445184.0,19791872.0,160911360.0,1462718464.0,204477.0,2682094.0
05-11 17:12:22,1.0,3.0,93.0,0.0,3.0,0.0,116445184.0,19791872.0,160911360.0,1462718464.0,197150.0,2584287.0
05-11 17:12:23,0.990,2.970,90.099,2.970,2.970,0.0,116469760.0,19800064.0,160911360.0,1462685696.0,194370.0,2551403.0
05-11 17:12:24,0.990,1.980,95.050,0.0,1.980,0.0,116436992.0,19800064.0,160911360.0,1462718464.0,104431.0,1374034.0
05-11 17:12:25,0.0,0.0,100.0,0.0,0.0,0.0,116436992.0,19800064.0,160911360.0,1462718464.0,660.0,330.0
05-11 17:12:26,0.0,0.990,99.010,0.0,0.0,0.0,116436992.0,19800064.0,160911360.0,1462718464.0,0.0,0.0
05-11 17:12:27,2.020,3.030,91.919,0.0,3.030,0.0,116436992.0,19800064.0,160911360.0,1462718464.0,304605.0,3924693.0
05-11 17:12:28,1.0,5.0,90.0,0.0,4.0,0.0,116436992.0,19800064.0,160911360.0,1462718464.0,338262.0,4407310.0
05-11 17:12:29,1.0,4.0,88.0,3.0,4.0,0.0,116436992.0,19808256.0,160903168.0,1462718464.0,339300.0,4401178.0
05-11 17:12:30,2.0,4.0,90.0,0.0,4.0,0.0,116428800.0,19808256.0,160911360.0,1462718464.0,331974.0,4331444.0
05-11 17:12:31,1.0,4.0,91.0,0.0,4.0,0.0,116428800.0,19808256.0,160911360.0,1462718464.0,347910.0,4567060.0
05-11 17:12:32,2.0,4.0,91.0,0.0,3.0,0.0,116428800.0,19808256.0,160911360.0,1462718464.0,338010.0,4378646.0
05-11 17:12:33,1.010,4.040,91.919,0.0,3.030,0.0,116428800.0,19808256.0,160911360.0,1462718464.0,332532.0,4407305.0
05-11 17:12:34,0.990,3.960,91.089,0.0,3.960,0.0,116424704.0,19808256.0,160915456.0,1462718464.0,321363.0,4155024.0
05-11 17:12:35,2.0,4.0,89.0,2.0,3.0,0.0,116424704.0,19816448.0,160907264.0,1462718464.0,331854.0,4388179.0
05-11 17:12:36,1.010,4.040,90.909,0.0,4.040,0.0,116449280.0,19816448.0,160915456.0,1462685696.0,335205.0,4424715.0
05-11 17:12:37,1.0,4.0,91.0,0.0,4.0,0.0,116416512.0,19816448.0,160915456.0,1462718464.0,339345.0,4469298.0
05-11 17:12:38,1.980,3.960,90.099,0.0,3.960,0.0,116449280.0,19816448.0,160915456.0,1462685696.0,333702.0,4365954.0
05-11 17:12:39,1.010,4.040,91.919,0.0,3.030,0.0,116416512.0,19816448.0,160915456.0,1462718464.0,335772.0,4422684.0
05-11 17:12:40,1.0,4.0,91.0,0.0,4.0,0.0,116416512.0,19816448.0,160915456.0,1462718464.0,343866.0,4549325.0
05-11 17:12:41,1.961,4.902,85.294,3.922,3.922,0.0,116416512.0,19824640.0,160907264.0,1462718464.0,332310.0,4357619.0
05-11 17:12:42,1.010,4.040,90.909,0.0,4.040,0.0,116408320.0,19824640.0,160915456.0,1462718464.0,338361.0,4420015.0
05-11 17:12:43,2.0,4.0,90.0,0.0,4.0,0.0,116408320.0,19824640.0,160915456.0,1462718464.0,340719.0,4497820.0
05-11 17:12:44,1.010,5.051,90.909,0.0,3.030,0.0,116408320.0,19824640.0,160915456.0,1462718464.0,339986.0,4416213.0
05-11 17:12:45,1.980,3.960,90.099,0.0,3.960,0.0,116441088.0,19824640.0,160915456.0,1462685696.0,349018.0,4599706.0
05-11 17:12:46,1.010,4.040,91.919,0.0,3.030,0.0,116408320.0,19824640.0,160915456.0,1462718464.0,344667.0,4532359.0
05-11 17:12:47,1.010,4.040,88.889,3.030,3.030,0.0,116408320.0,19832832.0,160907264.0,1462718464.0,336002.0,4404295.0
05-11 17:12:48,1.980,3.960,91.089,0.0,2.970,0.0,116432896.0,19832832.0,160915456.0,1462685696.0,329569.0,4187651.0
05-11 17:12:49,1.010,4.040,90.909,0.0,4.040,0.0,116400128.0,19832832.0,160915456.0,1462718464.0,339684.0,4475970.0
05-11 17:12:50,1.0,4.0,91.0,0.0,4.0,0.0,116400128.0,19832832.0,160915456.0,1462718464.0,337435.0,4397067.0
05-11 17:12:51,1.961,4.902,89.216,0.0,3.922,0.0,116400128.0,19832832.0,160915456.0,1462718464.0,345674.0,4526865.0
05-11 17:12:52,1.010,4.040,90.909,0.0,4.040,0.0,116400128.0,19832832.0,160915456.0,1462718464.0,336588.0,4395371.0
05-11 17:12:53,1.961,3.922,82.353,7.843,3.922,0.0,116400128.0,19841024.0,160907264.0,1462718464.0,347076.0,4563633.0
05-11 17:12:54,1.010,4.040,91.919,0.0,3.030,0.0,116391936.0,19841024.0,160915456.0,1462718464.0,321846.0,4245586.0
05-11 17:12:55,1.010,4.040,90.909,0.0,4.040,0.0,116424704.0,19841024.0,160915456.0,1462685696.0,348633.0,4555488.0
05-11 17:12:56,1.980,4.950,89.109,0.0,3.960,0.0,116391936.0,19841024.0,160915456.0,1462718464.0,347742.0,4602720.0
05-11 17:12:57,1.0,4.0,91.0,0.0,4.0,0.0,116424704.0,19841024.0,160915456.0,1462685696.0,347058.0,4612269.0
05-11 17:12:58,2.0,4.0,91.0,0.0,3.0,0.0,116391936.0,19841024.0,160915456.0,1462718464.0,341772.0,4472833.0
05-11 17:12:59,1.010,4.040,87.879,3.030,4.040,0.0,116391936.0,19849216.0,160907264.0,1462718464.0,339657.0,4446379.0
05-11 17:13:00,1.010,4.040,91.919,0.0,3.030,0.0,116383744.0,19849216.0,160915456.0,1462718464.0,333255.0,4361576.0
05-11 17:13:01,1.980,3.960,90.099,0.0,3.960,0.0,116383744.0,19849216.0,160915456.0,1462718464.0,341271.0,4486070.0
05-11 17:13:02,0.990,4.950,90.099,0.0,3.960,0.0,116383744.0,19849216.0,160915456.0,1462718464.0,356595.0,4720379.0
05-11 17:13:03,2.0,4.0,90.0,0.0,4.0,0.0,116383744.0,19849216.0,160915456.0,1462718464.0,354675.0,4646928.0
05-11 17:13:04,1.010,4.040,90.909,0.0,4.040,0.0,116449280.0,19849216.0,160915456.0,1462652928.0,342867.0,4470154.0
05-11 17:13:05,1.0,5.0,86.0,4.0,4.0,0.0,116383744.0,19857408.0,160907264.0,1462718464.0,346871.0,4560942.0
05-11 17:13:06,2.0,4.0,91.0,0.0,3.0,0.0,116375552.0,19857408.0,160915456.0,1462718464.0,332431.0,4368654.0
05-11 17:13:07,1.0,4.0,91.0,0.0,4.0,0.0,116408320.0,19857408.0,160915456.0,1462685696.0,335550.0,4365023.0
05-11 17:13:08,1.0,4.0,91.0,0.0,4.0,0.0,116375552.0,19857408.0,160915456.0,1462718464.0,338217.0,4424113.0
05-11 17:13:09,2.0,4.0,91.0,0.0,3.0,0.0,116375552.0,19857408.0,160915456.0,1462718464.0,335400.0,4413983.0
05-11 17:13:10,1.980,4.950,89.109,0.0,3.960,0.0,116375552.0,19857408.0,160915456.0,1462718464.0,344163.0,4526677.0
05-11 17:13:11,1.0,4.0,86.0,5.0,4.0,0.0,116363264.0,19865600.0,160919552.0,1462718464.0,336024.0,4406454.0
05-11 17:13:12,1.020,4.082,91.837,0.0,3.061,0.0,116363264.0,19865600.0,160919552.0,1462718464.0,336309.0,4370911.0
05-11 17:13:13,1.980,3.960,90.099,0.0,3.960,0.0,116363264.0,19865600.0,160919552.0,1462718464.0,352110.0,4556930.0
05-11 17:13:14,0.990,4.950,90.099,0.0,3.960,0.0,116396032.0,19865600.0,160919552.0,1462685696.0,348084.0,4568283.0
05-11 17:13:15,2.0,4.0,90.0,0.0,4.0,0.0,116396032.0,19865600.0,160919552.0,1462685696.0,337643.0,4447190.0
05-11 17:13:16,1.0,4.0,91.0,0.0,4.0,0.0,116363264.0,19865600.0,160919552.0,1462718464.0,346171.0,4552956.0
05-11 17:13:17,1.020,4.082,88.776,3.061,3.061,0.0,116363264.0,19873792.0,160911360.0,1462718464.0,338574.0,4479152.0
05-11 17:13:18,1.980,3.960,90.099,0.0,3.960,0.0,116355072.0,19873792.0,160919552.0,1462718464.0,339096.0,4467608.0
05-11 17:13:19,1.0,4.0,91.0,0.0,4.0,0.0,116355072.0,19873792.0,160919552.0,1462718464.0,341715.0,4445940.0
05-11 17:13:20,1.010,4.040,90.909,0.0,4.040,0.0,116355072.0,19873792.0,160919552.0,1462718464.0,352761.0,4660755.0
05-11 17:13:21,1.980,4.950,89.109,0.0,3.960,0.0,116355072.0,19873792.0,160919552.0,1462718464.0,341354.0,4469907.0
05-11 17:13:22,1.010,4.040,91.919,0.0,3.030,0.0,116355072.0,19873792.0,160919552.0,1462718464.0,343777.0,4510936.0
05-11 17:13:23,1.980,3.960,86.139,3.960,3.960,0.0,116346880.0,19881984.0,160919552.0,1462718464.0,344820.0,4497068.0
05-11 17:13:24,1.0,4.0,91.0,0.0,4.0,0.0,116346880.0,19881984.0,160919552.0,1462718464.0,343949.0,4502043.0
05-11 17:13:25,1.0,4.0,91.0,0.0,4.0,0.0,116346880.0,19881984.0,160919552.0,1462718464.0,347872.0,4604527.0
05-11 17:13:26,2.0,5.0,90.0,0.0,3.0,0.0,116379648.0,19881984.0,160919552.0,1462685696.0,340284.0,4481638.0
05-11 17:13:27,0.0,0.0,99.0,0.0,1.0,0.0,116346880.0,19881984.0,160919552.0,1462718464.0,21438.0,257292.0
05-11 17:13:28,1.0,4.0,92.0,0.0,3.0,0.0,116346880.0,19881984.0,160919552.0,1462718464.0,289269.0,3719037.0
05-11 17:13:29,1.0,4.0,86.0,5.0,4.0,0.0,116338688.0,19890176.0,160919552.0,1462718464.0,342426.0,4463474.0
05-11 17:13:30,1.980,3.960,90.099,0.0,3.960,0.0,116338688.0,19890176.0,160919552.0,1462718464.0,335424.0,4370161.0
05-11 17:13:31,1.010,4.040,91.919,0.0,3.030,0.0,116338688.0,19890176.0,160919552.0,1462718464.0,344238.0,4477001.0
05-11 17:13:32,2.0,4.0,90.0,0.0,4.0,0.0,116338688.0,19890176.0,160919552.0,1462718464.0,334170.0,4402353.0
05-11 17:13:33,1.0,4.0,91.0,0.0,4.0,0.0,116338688.0,19890176.0,160919552.0,1462718464.0,338616.0,4386531.0
05-11 17:13:34,1.980,4.950,89.109,0.0,3.960,0.0,116371456.0,19890176.0,160919552.0,1462685696.0,342408.0,4525361.0
05-11 17:13:35,1.020,4.082,88.776,2.041,4.082,0.0,116363264.0,19898368.0,160919552.0,1462685696.0,339687.0,4379307.0
05-11 17:13:36,1.980,3.960,90.099,0.0,3.960,0.0,116330496.0,19898368.0,160919552.0,1462718464.0,326739.0,4325173.0
05-11 17:13:37,1.0,4.0,91.0,0.0,4.0,0.0,116330496.0,19898368.0,160919552.0,1462718464.0,337968.0,4457302.0
05-11 17:13:38,1.020,4.082,91.837,0.0,3.061,0.0,116330496.0,19898368.0,160919552.0,1462718464.0,343686.0,4537835.0
05-11 17:13:39,1.961,4.902,89.216,0.0,3.922,0.0,116330496.0,19898368.0,160919552.0,1462718464.0,339078.0,4437890.0
05-11 17:13:40,2.0,4.0,90.0,0.0,4.0,0.0,116330496.0,19898368.0,160919552.0,1462718464.0,344583.0,4530579.0
05-11 17:13:41,1.0,4.0,88.0,3.0,4.0,0.0,116355072.0,19906560.0,160919552.0,1462685696.0,335838.0,4461689.0
05-11 17:13:42,1.0,4.0,91.0,0.0,4.0,0.0,116355072.0,19906560.0,160919552.0,1462685696.0,337390.0,4386968.0
05-11 17:13:43,2.0,4.0,90.0,0.0,4.0,0.0,116322304.0,19906560.0,160919552.0,1462718464.0,329753.0,4333342.0
