"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","foraslvms6",,,,"User:","tivan"
"Cmdline:","dstat --time --cpu --mem --net --output report.csv",,,,"Date:","05 Nov 2017 14:42:46 UTC"

"system","total cpu usage",,,,,,"memory usage",,,,"net/total",
05-11 15:21:10,3.030,10.101,68.687,11.111,7.071,0.0,121901056.0,16572416.0,141434880.0,1479958528.0,933034.0,12499914.0
05-11 15:21:11,3.030,9.091,81.818,0.0,6.061,0.0,121901056.0,16572416.0,141434880.0,1479958528.0,933178.0,12500052.0
05-11 15:21:12,3.960,9.901,79.208,0.0,6.931,0.0,121901056.0,16572416.0,141434880.0,1479958528.0,932867.0,12499747.0
05-11 15:21:13,3.0,9.0,81.0,0.0,7.0,0.0,121901056.0,16572416.0,141434880.0,1479958528.0,932928.0,12500848.0
05-11 15:21:14,3.030,9.091,81.818,0.0,6.061,0.0,121901056.0,16572416.0,141434880.0,1479958528.0,932956.0,12499836.0
05-11 15:21:15,3.922,9.804,79.412,0.0,6.863,0.0,121901056.0,16572416.0,141434880.0,1479958528.0,933108.0,12488750.0
05-11 15:21:16,3.030,9.091,78.788,2.020,7.071,0.0,121901056.0,16580608.0,141426688.0,1479958528.0,932878.0,12510996.0
05-11 15:21:17,3.0,10.0,80.0,0.0,7.0,0.0,121892864.0,16580608.0,141434880.0,1479958528.0,933726.0,12504514.0
05-11 15:21:18,3.030,9.091,81.818,0.0,6.061,0.0,121892864.0,16580608.0,141434880.0,1479958528.0,933988.0,12511184.0
05-11 15:21:19,3.960,8.911,81.188,0.0,5.941,0.0,121892864.0,16580608.0,141434880.0,1479958528.0,932807.0,12487603.0
05-11 15:21:20,3.030,10.101,78.788,0.0,8.081,0.0,121925632.0,16580608.0,141434880.0,1479925760.0,933553.0,12509961.0
05-11 15:21:21,3.960,10.891,78.218,0.0,6.931,0.0,121892864.0,16580608.0,141434880.0,1479958528.0,947317.0,12687499.0
05-11 15:21:22,3.0,9.0,78.0,3.0,7.0,0.0,121892864.0,16588800.0,141426688.0,1479958528.0,933808.0,12497517.0
05-11 15:21:23,4.0,9.0,73.0,8.0,6.0,0.0,121884672.0,16588800.0,141434880.0,1479958528.0,931273.0,12487802.0
05-11 15:21:24,3.0,10.0,81.0,0.0,6.0,0.0,121917440.0,16588800.0,141434880.0,1479925760.0,934894.0,12516619.0
05-11 15:21:25,3.030,10.101,79.798,0.0,7.071,0.0,121884672.0,16588800.0,141434880.0,1479958528.0,932322.0,12510157.0
05-11 15:21:26,3.960,8.911,80.198,0.0,6.931,0.0,121884672.0,16588800.0,141434880.0,1479958528.0,933033.0,12499913.0
05-11 15:21:27,3.0,10.0,81.0,0.0,6.0,0.0,121884672.0,16588800.0,141434880.0,1479958528.0,932927.0,12499807.0
05-11 15:21:28,4.040,9.091,77.778,2.020,7.071,0.0,121884672.0,16596992.0,141426688.0,1479958528.0,933654.0,12501154.0
05-11 15:21:29,1.980,5.941,68.317,20.792,2.970,0.0,121876480.0,16596992.0,141434880.0,1479958528.0,529606.0,7022946.0
05-11 15:21:30,0.0,0.0,100.0,0.0,0.0,0.0,121876480.0,16596992.0,141434880.0,1479958528.0,0.0,0.0
05-11 15:21:31,0.990,3.960,92.079,0.0,2.970,0.0,121876480.0,16596992.0,141434880.0,1479958528.0,362828.0,4758284.0
05-11 15:21:32,3.061,9.184,81.633,0.0,6.122,0.0,121909248.0,16596992.0,141434880.0,1479925760.0,933079.0,12515695.0
05-11 15:21:33,3.922,9.804,79.412,0.0,6.863,0.0,121876480.0,16596992.0,141434880.0,1479958528.0,947522.0,12700110.0
05-11 15:21:34,3.0,9.0,80.0,2.0,6.0,0.0,121876480.0,16605184.0,141426688.0,1479958528.0,933435.0,12476461.0
05-11 15:21:35,3.030,10.101,80.808,0.0,6.061,0.0,121868288.0,16605184.0,141434880.0,1479958528.0,925968.0,12399783.0
05-11 15:21:36,3.030,9.091,81.818,0.0,6.061,0.0,121868288.0,16605184.0,141434880.0,1479958528.0,939279.0,12603351.0
05-11 15:21:37,2.970,9.901,80.198,0.0,6.931,0.0,121868288.0,16605184.0,141434880.0,1479958528.0,933359.0,12493329.0
05-11 15:21:38,3.960,9.901,79.208,0.0,6.931,0.0,121868288.0,16605184.0,141434880.0,1479958528.0,934289.0,12515727.0
05-11 15:21:39,3.061,9.184,81.633,0.0,6.122,0.0,121868288.0,16605184.0,141434880.0,1479958528.0,930529.0,12489728.0
05-11 15:21:40,2.941,9.804,79.412,0.980,6.863,0.0,121868288.0,16613376.0,141426688.0,1479958528.0,933595.0,12498598.0
05-11 15:21:41,3.061,9.184,76.531,5.102,6.122,0.0,121856000.0,16613376.0,141438976.0,1479958528.0,947530.0,12685251.0
05-11 15:21:42,3.960,9.901,80.198,0.0,5.941,0.0,121856000.0,16613376.0,141438976.0,1479958528.0,933889.0,12526905.0
05-11 15:21:43,3.0,9.0,81.0,0.0,7.0,0.0,121856000.0,16613376.0,141438976.0,1479958528.0,933437.0,12486571.0
05-11 15:21:44,3.0,10.0,81.0,0.0,6.0,0.0,121856000.0,16613376.0,141438976.0,1479958528.0,933680.0,12520120.0
05-11 15:21:45,3.030,9.091,81.818,0.0,6.061,0.0,121856000.0,16613376.0,141438976.0,1479958528.0,947916.0,12710116.0
05-11 15:21:46,3.960,8.911,49.505,31.683,5.941,0.0,121847808.0,16621568.0,141438976.0,1479958528.0,933154.0,12473009.0
05-11 15:21:47,2.970,9.901,80.198,0.0,6.931,0.0,121847808.0,16621568.0,141438976.0,1479958528.0,933239.0,12507820.0
05-11 15:21:48,3.030,9.091,81.818,0.0,6.061,0.0,121847808.0,16621568.0,141438976.0,1479958528.0,931918.0,12473869.0
05-11 15:21:49,3.0,10.0,81.0,0.0,6.0,0.0,121847808.0,16621568.0,141438976.0,1479958528.0,946860.0,12691123.0
05-11 15:21:50,4.0,9.0,81.0,0.0,6.0,0.0,121847808.0,16621568.0,141438976.0,1479958528.0,939793.0,12588750.0
05-11 15:21:51,3.0,10.0,80.0,0.0,7.0,0.0,121847808.0,16621568.0,141438976.0,1479958528.0,942798.0,12629360.0
05-11 15:21:52,4.0,9.0,80.0,0.0,7.0,0.0,121847808.0,16621568.0,141438976.0,1479958528.0,947052.0,12696521.0
05-11 15:21:53,3.030,10.101,76.768,4.040,6.061,0.0,121872384.0,16629760.0,141438976.0,1479925760.0,932756.0,12476370.0
05-11 15:21:54,3.0,9.0,81.0,0.0,7.0,0.0,121839616.0,16629760.0,141438976.0,1479958528.0,933459.0,12522474.0
05-11 15:21:55,3.960,9.901,80.198,0.0,5.941,0.0,121839616.0,16629760.0,141438976.0,1479958528.0,948194.0,12706770.0
05-11 15:21:56,3.030,9.091,81.818,0.0,6.061,0.0,121839616.0,16629760.0,141438976.0,1479958528.0,932612.0,12492043.0
05-11 15:21:57,3.0,9.0,81.0,0.0,7.0,0.0,121839616.0,16629760.0,141438976.0,1479958528.0,946879.0,12696684.0
05-11 15:21:58,4.0,10.0,79.0,0.0,7.0,0.0,121839616.0,16629760.0,141438976.0,1479958528.0,934537.0,12508813.0
05-11 15:21:59,3.0,10.0,81.0,0.0,6.0,0.0,121839616.0,16629760.0,141438976.0,1479958528.0,931396.0,12486467.0
05-11 15:22:00,4.0,9.0,65.0,16.0,6.0,0.0,121831424.0,16637952.0,141438976.0,1479958528.0,947742.0,12697747.0
05-11 15:22:01,3.0,10.0,80.0,0.0,7.0,0.0,121831424.0,16637952.0,141438976.0,1479958528.0,934726.0,12513499.0
05-11 15:22:02,3.030,9.091,81.818,0.0,6.061,0.0,121831424.0,16637952.0,141438976.0,1479958528.0,929252.0,12440172.0
05-11 15:22:03,3.0,10.0,80.0,0.0,7.0,0.0,121864192.0,16637952.0,141438976.0,1479925760.0,950958.0,12728117.0
05-11 15:22:04,3.960,9.901,80.198,0.0,5.941,0.0,121864192.0,16637952.0,141438976.0,1479925760.0,933167.0,12514658.0
05-11 15:22:05,3.0,9.0,82.0,0.0,6.0,0.0,121864192.0,16637952.0,141438976.0,1479925760.0,927973.0,12429081.0
05-11 15:22:06,3.0,10.0,80.0,0.0,7.0,0.0,121864192.0,16637952.0,141438976.0,1479925760.0,950143.0,12743795.0
05-11 15:22:07,3.0,10.0,65.0,16.0,6.0,0.0,121864192.0,16646144.0,141430784.0,1479925760.0,934930.0,12520027.0
05-11 15:22:08,4.0,9.0,81.0,0.0,6.0,0.0,121856000.0,16646144.0,141438976.0,1479925760.0,932270.0,12493163.0
05-11 15:22:09,3.0,10.0,80.0,0.0,7.0,0.0,121823232.0,16646144.0,141438976.0,1479958528.0,942254.0,12612295.0
05-11 15:22:10,3.061,9.184,81.633,0.0,6.122,0.0,121856000.0,16646144.0,141438976.0,1479925760.0,948360.0,12695447.0
05-11 15:22:11,3.922,9.804,80.392,0.0,5.882,0.0,121823232.0,16646144.0,141438976.0,1479958528.0,931578.0,12487391.0
05-11 15:22:12,3.030,9.091,80.808,0.0,7.071,0.0,121856000.0,16646144.0,141438976.0,1479925760.0,948841.0,12706661.0
05-11 15:22:13,3.0,10.0,81.0,0.0,6.0,0.0,121856000.0,16646144.0,141438976.0,1479925760.0,933740.0,12500193.0
05-11 15:22:14,2.970,8.911,78.218,2.970,6.931,0.0,121847808.0,16654336.0,141438976.0,1479925760.0,931985.0,12489504.0
05-11 15:22:15,4.0,9.0,81.0,0.0,6.0,0.0,121815040.0,16654336.0,141438976.0,1479958528.0,932309.0,12502111.0
05-11 15:22:16,3.030,10.101,80.808,0.0,6.061,0.0,121880576.0,16654336.0,141438976.0,1479892992.0,934391.0,12515492.0
05-11 15:22:17,3.0,10.0,80.0,0.0,7.0,0.0,121843712.0,16654336.0,141443072.0,1479925760.0,932500.0,12485363.0
05-11 15:22:18,3.960,8.911,80.198,0.0,6.931,0.0,121810944.0,16654336.0,141443072.0,1479958528.0,932788.0,12496477.0
05-11 15:22:19,3.030,9.091,69.697,12.121,6.061,0.0,121937920.0,16662528.0,141434880.0,1479831552.0,931396.0,12490967.0
05-11 15:22:20,3.0,11.0,78.0,0.0,8.0,0.0,121995264.0,16662528.0,141443072.0,1479766016.0,934729.0,12520156.0
05-11 15:22:21,3.960,9.901,79.208,0.0,6.931,0.0,121962496.0,16662528.0,141443072.0,1479798784.0,932276.0,12502078.0
05-11 15:22:22,3.061,9.184,81.633,0.0,6.122,0.0,121929728.0,16662528.0,141443072.0,1479831552.0,962031.0,12886501.0
05-11 15:22:23,3.960,9.901,80.198,0.0,5.941,0.0,121995264.0,16662528.0,141443072.0,1479766016.0,934519.0,12512170.0
05-11 15:22:24,3.030,9.091,79.798,0.0,8.081,0.0,121962496.0,16662528.0,141443072.0,1479798784.0,948478.0,12709920.0
05-11 15:22:25,3.922,9.804,62.745,16.667,6.863,0.0,121929728.0,16670720.0,141434880.0,1479831552.0,945251.0,12664224.0
05-11 15:22:26,3.030,9.091,81.818,0.0,6.061,0.0,121954304.0,16670720.0,141443072.0,1479798784.0,933796.0,12496381.0
05-11 15:22:27,3.030,10.101,80.808,0.0,6.061,0.0,121954304.0,16670720.0,141443072.0,1479798784.0,933854.0,12514590.0
05-11 15:22:28,3.960,9.901,79.208,0.0,6.931,0.0,121921536.0,16670720.0,141443072.0,1479831552.0,932190.0,12495412.0
05-11 15:22:29,3.0,9.0,82.0,0.0,6.0,0.0,121921536.0,16670720.0,141443072.0,1479831552.0,933081.0,12499877.0
05-11 15:22:30,3.030,10.101,80.808,0.0,6.061,0.0,121987072.0,16670720.0,141443072.0,1479766016.0,934040.0,12501201.0
05-11 15:22:31,2.970,6.931,72.277,12.871,4.950,0.0,121954304.0,16678912.0,141434880.0,1479798784.0,681130.0,9098106.0
05-11 15:22:32,0.0,0.0,100.0,0.0,0.0,0.0,121913344.0,16678912.0,141443072.0,1479831552.0,1320.0,660.0
05-11 15:22:33,1.0,4.0,91.0,0.0,4.0,0.0,121913344.0,16678912.0,141443072.0,1479831552.0,396329.0,5208909.0
05-11 15:22:34,3.960,9.901,80.198,0.0,5.941,0.0,121913344.0,16678912.0,141443072.0,1479831552.0,946042.0,12665215.0
05-11 15:22:35,3.030,9.091,81.818,0.0,6.061,0.0,121946112.0,16678912.0,141443072.0,1479798784.0,932309.0,12509104.0
05-11 15:22:36,3.030,9.091,81.818,0.0,6.061,0.0,121946112.0,16678912.0,141443072.0,1479798784.0,933603.0,12503772.0
05-11 15:22:37,3.0,10.0,77.0,3.0,7.0,0.0,121913344.0,16687104.0,141434880.0,1479831552.0,933581.0,12503904.0
05-11 15:22:38,3.960,8.911,80.198,0.0,6.931,0.0,121937920.0,16687104.0,141443072.0,1479798784.0,947298.0,12690978.0
05-11 15:22:39,3.030,10.101,80.808,0.0,6.061,0.0,121937920.0,16687104.0,141443072.0,1479798784.0,933151.0,12500033.0
05-11 15:22:40,3.030,9.091,80.808,0.0,7.071,0.0,121905152.0,16687104.0,141443072.0,1479831552.0,947798.0,12695636.0
05-11 15:22:41,2.970,9.901,80.198,0.0,6.931,0.0,121905152.0,16687104.0,141443072.0,1479831552.0,933043.0,12500057.0
05-11 15:22:42,3.960,9.901,80.198,0.0,5.941,0.0,121937920.0,16687104.0,141443072.0,1479798784.0,948749.0,12706534.0
05-11 15:22:43,3.030,9.091,77.778,3.030,7.071,0.0,121937920.0,16695296.0,141434880.0,1479798784.0,931638.0,12488538.0
05-11 15:22:44,3.0,9.0,82.0,0.0,6.0,0.0,121896960.0,16695296.0,141443072.0,1479831552.0,933109.0,12499983.0
05-11 15:22:45,2.970,9.901,80.198,0.0,6.931,0.0,121929728.0,16695296.0,141443072.0,1479798784.0,946091.0,12684370.0
05-11 15:22:46,4.040,9.091,80.808,0.0,6.061,0.0,121929728.0,16695296.0,141443072.0,1479798784.0,949188.0,12706589.0
05-11 15:22:47,3.0,10.0,81.0,0.0,6.0,0.0,121896960.0,16695296.0,141443072.0,1479831552.0,938726.0,12574246.0
05-11 15:22:48,3.030,9.091,80.808,0.0,7.071,0.0,121896960.0,16695296.0,141443072.0,1479831552.0,942028.0,12617857.0
05-11 15:22:49,3.960,9.901,64.356,15.842,5.941,0.0,121888768.0,16703488.0,141443072.0,1479831552.0,932225.0,12492079.0
05-11 15:22:50,3.0,9.0,81.0,0.0,7.0,0.0,121888768.0,16703488.0,141443072.0,1479831552.0,933728.0,12511006.0
05-11 15:22:51,3.030,9.091,81.818,0.0,6.061,0.0,121888768.0,16703488.0,141443072.0,1479831552.0,933939.0,12499980.0
05-11 15:22:52,2.970,9.901,81.188,0.0,5.941,0.0,121921536.0,16703488.0,141443072.0,1479798784.0,932337.0,12500144.0
05-11 15:22:53,3.030,9.091,80.808,0.0,7.071,0.0,121917440.0,16703488.0,141447168.0,1479798784.0,934372.0,12503527.0
05-11 15:22:54,3.960,8.911,80.198,0.0,6.931,0.0,121884672.0,16703488.0,141447168.0,1479831552.0,931852.0,12489708.0
05-11 15:22:55,2.970,9.901,63.366,16.832,6.931,0.0,121909248.0,16711680.0,141447168.0,1479798784.0,933185.0,12506810.0
05-11 15:22:56,3.030,9.091,81.818,0.0,6.061,0.0,121909248.0,16711680.0,141447168.0,1479798784.0,933025.0,12499904.0
05-11 15:22:57,3.960,9.901,79.208,0.0,6.931,0.0,121876480.0,16711680.0,141447168.0,1479831552.0,945999.0,12684278.0
05-11 15:22:58,3.030,9.091,81.818,0.0,6.061,0.0,121876480.0,16711680.0,141447168.0,1479831552.0,934747.0,12499948.0
05-11 15:22:59,2.970,9.901,80.198,0.0,6.931,0.0,121909248.0,16711680.0,141447168.0,1479798784.0,933084.0,12511204.0
05-11 15:23:00,3.061,9.184,81.633,0.0,6.122,0.0,121909248.0,16711680.0,141447168.0,1479798784.0,946741.0,12684180.0
05-11 15:23:01,3.922,9.804,68.627,10.784,6.863,0.0,121876480.0,16719872.0,141438976.0,1479831552.0,976760.0,13096720.0
05-11 15:23:02,3.030,10.101,80.808,0.0,6.061,0.0,121901056.0,16719872.0,141447168.0,1479798784.0,933542.0,12489842.0
05-11 15:23:03,3.960,9.901,79.208,0.0,6.931,0.0,121901056.0,16719872.0,141447168.0,1479798784.0,949302.0,12705661.0
05-11 15:23:04,3.030,9.091,81.818,0.0,6.061,0.0,121868288.0,16719872.0,141447168.0,1479831552.0,932097.0,12499813.0
05-11 15:23:05,3.030,9.091,81.818,0.0,6.061,0.0,121868288.0,16719872.0,141447168.0,1479831552.0,933016.0,12499895.0
05-11 15:23:06,2.970,9.901,80.198,0.0,6.931,0.0,121901056.0,16719872.0,141447168.0,1479798784.0,934075.0,12511357.0
05-11 15:23:07,3.030,9.091,79.798,2.020,6.061,0.0,121909248.0,16728064.0,141438976.0,1479790592.0,933235.0,12490952.0
05-11 15:23:08,3.960,9.901,79.208,0.0,6.931,0.0,121868288.0,16728064.0,141447168.0,1479823360.0,946696.0,12693291.0
05-11 15:23:09,3.0,10.0,80.0,0.0,7.0,0.0,121868288.0,16728064.0,141447168.0,1479823360.0,933328.0,12506449.0
05-11 15:23:10,4.0,9.0,81.0,0.0,6.0,0.0,121901056.0,16728064.0,141447168.0,1479790592.0,933431.0,12494271.0
05-11 15:23:11,3.0,9.0,81.0,0.0,7.0,0.0,121868288.0,16728064.0,141447168.0,1479823360.0,932200.0,12499922.0
05-11 15:23:12,3.030,10.101,80.808,0.0,6.061,0.0,121901056.0,16728064.0,141447168.0,1479790592.0,945101.0,12639262.0
05-11 15:23:13,4.0,10.0,74.0,5.0,7.0,0.0,121892864.0,16736256.0,141447168.0,1479790592.0,935387.0,12555943.0
05-11 15:23:14,3.0,9.0,81.0,0.0,7.0,0.0,121860096.0,16736256.0,141447168.0,1479823360.0,946734.0,12684175.0
05-11 15:23:15,2.970,9.901,80.198,0.0,6.931,0.0,121860096.0,16736256.0,141447168.0,1479823360.0,934141.0,12512462.0
05-11 15:23:16,3.030,9.091,81.818,0.0,6.061,0.0,121892864.0,16736256.0,141447168.0,1479790592.0,931956.0,12487389.0
05-11 15:23:17,3.960,9.901,79.208,0.0,6.931,0.0,121892864.0,16736256.0,141447168.0,1479790592.0,934573.0,12522254.0
05-11 15:23:18,3.030,9.091,81.818,0.0,6.061,0.0,121860096.0,16736256.0,141447168.0,1479823360.0,932979.0,12500898.0
05-11 15:23:19,3.0,9.0,78.0,4.0,6.0,0.0,121860096.0,16744448.0,141438976.0,1479823360.0,932211.0,12499930.0
05-11 15:23:20,3.960,10.891,77.228,0.0,7.921,0.0,121884672.0,16744448.0,141447168.0,1479790592.0,932903.0,12477310.0
05-11 15:23:21,3.061,9.184,81.633,0.0,6.122,0.0,121851904.0,16744448.0,141447168.0,1479823360.0,949376.0,12705732.0
05-11 15:23:22,2.970,9.901,80.198,0.0,6.931,0.0,121851904.0,16744448.0,141447168.0,1479823360.0,931470.0,12501067.0
05-11 15:23:23,3.960,9.901,80.198,0.0,5.941,0.0,121884672.0,16744448.0,141447168.0,1479790592.0,932834.0,12509830.0
05-11 15:23:24,3.030,9.091,80.808,0.0,7.071,0.0,121884672.0,16744448.0,141447168.0,1479790592.0,948427.0,12696551.0
05-11 15:23:25,4.0,10.0,78.0,2.0,6.0,0.0,121843712.0,16752640.0,141447168.0,1479823360.0,933315.0,12499777.0
05-11 15:23:26,3.0,9.0,81.0,0.0,7.0,0.0,121876480.0,16752640.0,141447168.0,1479790592.0,931789.0,12488687.0
05-11 15:23:27,4.0,10.0,80.0,0.0,6.0,0.0,121876480.0,16752640.0,141447168.0,1479790592.0,933542.0,12511282.0
05-11 15:23:28,3.0,9.0,81.0,0.0,7.0,0.0,121843712.0,16752640.0,141447168.0,1479823360.0,932185.0,12477419.0
05-11 15:23:29,3.0,10.0,81.0,0.0,6.0,0.0,121839616.0,16752640.0,141451264.0,1479823360.0,933922.0,12511203.0
05-11 15:23:30,3.030,9.091,81.818,0.0,6.061,0.0,121905152.0,16752640.0,141451264.0,1479757824.0,932974.0,12499854.0
05-11 15:23:31,3.960,9.901,77.228,1.980,6.931,0.0,121839616.0,16760832.0,141443072.0,1479823360.0,933886.0,12512209.0
05-11 15:23:32,3.030,9.091,80.808,0.0,7.071,0.0,121831424.0,16760832.0,141451264.0,1479823360.0,933084.0,12487684.0
05-11 15:23:33,3.0,7.0,86.0,0.0,4.0,0.0,121864192.0,16760832.0,141451264.0,1479790592.0,648558.0,8633474.0
05-11 15:23:34,0.0,0.990,99.010,0.0,0.0,0.0,121831424.0,16760832.0,141451264.0,1479823360.0,0.0,0.0
05-11 15:23:35,0.0,0.0,99.0,0.0,1.0,0.0,121831424.0,16760832.0,141451264.0,1479823360.0,0.0,0.0
05-11 15:23:36,0.0,0.0,100.0,0.0,0.0,0.0,121831424.0,16760832.0,141451264.0,1479823360.0,0.0,0.0
05-11 15:23:37,3.0,9.0,81.0,2.0,5.0,0.0,121888768.0,16769024.0,141451264.0,1479757824.0,876129.0,11554419.0
05-11 15:23:38,2.970,8.911,81.188,0.0,6.931,0.0,121921536.0,16769024.0,141451264.0,1479725056.0,933015.0,12519172.0
05-11 15:23:39,3.030,9.091,81.818,0.0,6.061,0.0,121888768.0,16769024.0,141451264.0,1479757824.0,934515.0,12520112.0
05-11 15:23:40,3.0,9.0,82.0,0.0,6.0,0.0,121921536.0,16769024.0,141451264.0,1479725056.0,948448.0,12695702.0
05-11 15:23:41,3.030,9.091,81.818,0.0,6.061,0.0,121921536.0,16769024.0,141451264.0,1479725056.0,934417.0,12515856.0
05-11 15:23:42,2.970,9.901,70.297,10.891,5.941,0.0,121921536.0,16777216.0,141443072.0,1479725056.0,960409.0,12874200.0
05-11 15:23:43,3.0,9.0,81.0,0.0,7.0,0.0,121880576.0,16777216.0,141451264.0,1479757824.0,931568.0,12480766.0
05-11 15:23:44,3.0,9.0,82.0,0.0,6.0,0.0,121913344.0,16777216.0,141451264.0,1479725056.0,931419.0,12439118.0
05-11 15:23:45,2.970,9.901,80.198,0.0,6.931,0.0,121880576.0,16777216.0,141451264.0,1479757824.0,949208.0,12756230.0
05-11 15:23:46,3.030,9.091,81.818,0.0,6.061,0.0,121913344.0,16777216.0,141451264.0,1479725056.0,933237.0,12479885.0
05-11 15:23:47,2.970,9.901,80.198,0.0,6.931,0.0,121880576.0,16777216.0,141451264.0,1479757824.0,930179.0,12475348.0
05-11 15:23:48,3.030,9.091,76.768,5.051,6.061,0.0,121872384.0,16785408.0,141451264.0,1479757824.0,936264.0,12532635.0
05-11 15:23:49,3.0,9.0,82.0,0.0,6.0,0.0,121872384.0,16785408.0,141451264.0,1479757824.0,932812.0,12512138.0
05-11 15:23:50,3.0,9.0,82.0,0.0,6.0,0.0,121872384.0,16785408.0,141451264.0,1479757824.0,934534.0,12520047.0
05-11 15:23:51,3.0,9.0,82.0,0.0,6.0,0.0,121872384.0,16785408.0,141451264.0,1479757824.0,931338.0,12479589.0
05-11 15:23:52,4.0,9.0,81.0,0.0,6.0,0.0,121905152.0,16785408.0,141451264.0,1479725056.0,935525.0,12526970.0
05-11 15:23:53,3.0,9.0,82.0,0.0,6.0,0.0,121905152.0,16785408.0,141451264.0,1479725056.0,932554.0,12494064.0
05-11 15:23:54,3.0,10.0,75.0,6.0,6.0,0.0,121872384.0,16793600.0,141443072.0,1479757824.0,933157.0,12503326.0
05-11 15:23:55,3.0,9.0,82.0,0.0,6.0,0.0,121896960.0,16793600.0,141451264.0,1479725056.0,931284.0,12476321.0
05-11 15:23:56,3.0,9.0,82.0,0.0,6.0,0.0,121864192.0,16793600.0,141451264.0,1479757824.0,934458.0,12520059.0
05-11 15:23:57,3.0,10.0,80.0,0.0,7.0,0.0,121896960.0,16793600.0,141451264.0,1479725056.0,931755.0,12480959.0
05-11 15:23:58,3.0,9.0,82.0,0.0,6.0,0.0,121896960.0,16793600.0,141451264.0,1479725056.0,934436.0,12518992.0
05-11 15:23:59,3.0,9.0,82.0,0.0,6.0,0.0,121864192.0,16793600.0,141451264.0,1479757824.0,933253.0,12502212.0
05-11 15:24:00,3.030,9.091,77.778,4.040,6.061,0.0,121896960.0,16801792.0,141443072.0,1479725056.0,949174.0,12693427.0
05-11 15:24:01,3.0,9.0,82.0,0.0,6.0,0.0,121921536.0,16801792.0,141451264.0,1479692288.0,932925.0,12500844.0
05-11 15:24:02,3.030,9.091,81.818,0.0,6.061,0.0,121888768.0,16801792.0,141451264.0,1479725056.0,931182.0,12498530.0
05-11 15:24:03,2.970,9.901,81.188,0.0,5.941,0.0,121888768.0,16801792.0,141451264.0,1479725056.0,931722.0,12480923.0
05-11 15:24:04,3.0,9.0,82.0,0.0,6.0,0.0,121888768.0,16801792.0,141451264.0,1479725056.0,934326.0,12500115.0
05-11 15:24:05,3.960,8.911,80.198,0.0,6.931,0.0,121856000.0,16801792.0,141451264.0,1479757824.0,932632.0,12488693.0
05-11 15:24:06,3.0,9.0,78.0,3.0,7.0,0.0,121843712.0,16809984.0,141455360.0,1479757824.0,947091.0,12709960.0
05-11 15:24:07,3.0,9.0,82.0,0.0,6.0,0.0,121843712.0,16809984.0,141455360.0,1479757824.0,934129.0,12494298.0
05-11 15:24:08,3.030,9.091,81.818,0.0,6.061,0.0,121843712.0,16809984.0,141455360.0,1479757824.0,949348.0,12712371.0
05-11 15:24:09,3.0,9.0,82.0,0.0,6.0,0.0,121843712.0,16809984.0,141455360.0,1479757824.0,928370.0,12485170.0
05-11 15:24:10,2.970,9.901,81.188,0.0,5.941,0.0,121876480.0,16809984.0,141455360.0,1479725056.0,936203.0,12520298.0
05-11 15:24:11,3.0,9.0,74.0,6.0,8.0,0.0,121843712.0,16818176.0,141447168.0,1479757824.0,946235.0,12675266.0
05-11 15:24:12,3.0,9.0,82.0,0.0,6.0,0.0,121835520.0,16818176.0,141455360.0,1479757824.0,934638.0,12520323.0
05-11 15:24:13,4.040,9.091,80.808,0.0,6.061,0.0,121835520.0,16818176.0,141455360.0,1479757824.0,933395.0,12505468.0
05-11 15:24:14,3.0,9.0,82.0,0.0,6.0,0.0,121868288.0,16818176.0,141455360.0,1479725056.0,932906.0,12491046.0
05-11 15:24:15,2.970,8.911,81.188,0.0,6.931,0.0,121835520.0,16818176.0,141455360.0,1479757824.0,947880.0,12697969.0
05-11 15:24:16,3.0,9.0,82.0,0.0,6.0,0.0,121835520.0,16818176.0,141455360.0,1479757824.0,931280.0,12480814.0
05-11 15:24:17,3.0,10.0,74.0,7.0,6.0,0.0,121835520.0,16826368.0,141447168.0,1479757824.0,934824.0,12519961.0
05-11 15:24:18,3.030,9.091,80.808,0.0,7.071,0.0,121827328.0,16826368.0,141455360.0,1479757824.0,962155.0,12890958.0
05-11 15:24:19,3.0,9.0,82.0,0.0,6.0,0.0,121827328.0,16826368.0,141455360.0,1479757824.0,931784.0,12471035.0
05-11 15:24:20,4.0,10.0,77.0,0.0,9.0,0.0,121860096.0,16826368.0,141455360.0,1479725056.0,962133.0,12898800.0
05-11 15:24:21,3.0,10.0,81.0,0.0,6.0,0.0,121860096.0,16826368.0,141455360.0,1479725056.0,933939.0,12510093.0
05-11 15:24:22,3.0,9.0,82.0,0.0,6.0,0.0,121827328.0,16826368.0,141455360.0,1479757824.0,933554.0,12509878.0
05-11 15:24:23,3.0,10.0,77.0,2.0,8.0,0.0,121860096.0,16834560.0,141447168.0,1479725056.0,949322.0,12695652.0
05-11 15:24:24,3.0,9.0,82.0,0.0,6.0,0.0,121819136.0,16834560.0,141455360.0,1479757824.0,931492.0,12497798.0
05-11 15:24:25,3.0,9.0,82.0,0.0,6.0,0.0,121819136.0,16834560.0,141455360.0,1479757824.0,946328.0,12677443.0
05-11 15:24:26,3.030,9.091,81.818,0.0,6.061,0.0,121851904.0,16834560.0,141455360.0,1479725056.0,933008.0,12510003.0
